song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,playlist,Artist_and_Track_Name
55,134106,0.317,0.6809999999999999,0.69,0.00018,7,0.24,-11.519,1,0.18,178.71,4,0.622,All Out 50s,Bill Haley & His Comets - Courage For Love
12,133293,0.62,0.343,0.884,0.0006730000000000001,5,0.564,-4.123,0,0.129,177.75099999999995,4,0.94,All Out 50s,Elvis Presley - On the Road Again
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,All Out 50s,Elvis Presley - When God Comes Back
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,All Out 50s,Elvis Presley - Lazaretto
39,172266,0.857,0.664,0.59,3.05e-05,11,0.6679999999999999,-6.141,1,0.0874,73.926,4,0.88,All Out 50s,Elvis Presley - Laissez tomber les filles
12,133293,0.62,0.343,0.884,0.0006730000000000001,5,0.564,-4.123,0,0.129,177.75099999999995,4,0.94,Country's Greatest Hits_  The '50s,Elvis Presley - Diggin' for the Devil
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,Country's Greatest Hits_  The '50s,Elvis Presley - Heavy Is the Head
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,Country's Greatest Hits_  The '50s,Elvis Presley - I Think I'll Be Their God
39,172266,0.857,0.664,0.59,3.05e-05,11,0.6679999999999999,-6.141,1,0.0874,73.926,4,0.88,Country's Greatest Hits_  The '50s,Elvis Presley - Somethin' Bad - [duet with Carrie Underwood]
12,133293,0.62,0.343,0.884,0.0006730000000000001,5,0.564,-4.123,0,0.129,177.75099999999995,4,0.94,Have a Great Day!,Elvis Presley - I Know What I Am
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,Have a Great Day!,Elvis Presley - I’m a Raven (Shake Children)
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,Have a Great Day!,Elvis Presley - Leghorn Women
39,172266,0.857,0.664,0.59,3.05e-05,11,0.6679999999999999,-6.141,1,0.0874,73.926,4,0.88,Have a Great Day!,Elvis Presley - Chains
12,133293,0.62,0.343,0.884,0.0006730000000000001,5,0.564,-4.123,0,0.129,177.75099999999995,4,0.94,The Birth of Rhythm & Blues,Big Mama Thornton - Need You Tonight
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,The Birth of Rhythm & Blues,Big Mama Thornton - High Ball Stepper
71,136026,0.733,0.35700000000000004,0.7559999999999999,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95,The Birth of Rhythm & Blues,Big Mama Thornton - Moonlight
39,172266,0.857,0.664,0.59,3.05e-05,11,0.6679999999999999,-6.141,1,0.0874,73.926,4,0.88,The Birth of Rhythm & Blues,Big Mama Thornton - Short Change Hero
69,171466,0.833,0.556,0.61,2.22e-06,9,0.258,-4.729,1,0.213,199.373,4,0.665,All Out 50s,Ray Charles - Taking A Walk
69,171466,0.833,0.556,0.61,2.22e-06,9,0.258,-4.729,1,0.213,199.373,4,0.665,All Out 50s,Ray Charles - Fuck Love (feat. Trippie Redd)
69,171466,0.833,0.556,0.61,2.22e-06,9,0.258,-4.729,1,0.213,199.373,4,0.665,Feelin' Good,Ray Charles - All Girls Are The Same
69,171466,0.833,0.556,0.61,2.22e-06,9,0.258,-4.729,1,0.213,199.373,4,0.665,Feelin' Good,Ray Charles - Meet Mr. NICEGUY
24,128280,0.608,0.415,0.635,0.0,5,0.25,-8.982000000000003,1,0.0772,183.665,4,0.8420000000000001,All Out 50s,Little Richard - No Rest
50,155866,0.439,0.43,0.738,0.0102,7,0.064,-10.671,1,0.0757,170.389,4,0.954,All Out 50s,Bobby Day - Together
63,160080,0.298,0.541,0.608,0.0,7,0.234,-13.083,1,0.106,171.99200000000005,4,0.938,All Out 50s,Bobby Day - Lies (feat. Lil Skies)
50,155866,0.439,0.43,0.738,0.0102,7,0.064,-10.671,1,0.0757,170.389,4,0.954,Feelin' Good,Bobby Day - Save That Shit
63,160080,0.298,0.541,0.608,0.0,7,0.234,-13.083,1,0.106,171.99200000000005,4,0.938,Feelin' Good,Bobby Day - GONE (feat. Trippie Redd)
52,163026,0.777,0.863,0.382,0.00103,10,0.109,-14.34,1,0.0464,105.766,4,0.7440000000000001,All Out 50s,Johnny Cash - SAD!
52,163026,0.777,0.863,0.382,0.00103,10,0.109,-14.34,1,0.0464,105.766,4,0.7440000000000001,All Out 50s,Johnny Cash - Moving On
52,163026,0.777,0.863,0.382,0.00103,10,0.109,-14.34,1,0.0464,105.766,4,0.7440000000000001,Country's Greatest Hits_  The '50s,Johnny Cash - Betrayed
52,163026,0.777,0.863,0.382,0.00103,10,0.109,-14.34,1,0.0464,105.766,4,0.7440000000000001,Country's Greatest Hits_  The '50s,Johnny Cash - Wasted (feat. Lil Uzi Vert)
63,150706,0.715,0.526,0.774,0.0,5,0.4370000000000001,-1.692,1,0.0459,131.715,4,0.715,All Out 50s,Bobby Darin - Cloudy Skies
51,150706,0.715,0.526,0.774,0.0,5,0.4370000000000001,-1.692,1,0.0459,131.715,4,0.715,All Out 50s,Bobby Darin - Nicotine Patches
63,150706,0.715,0.526,0.774,0.0,5,0.4370000000000001,-1.692,1,0.0459,131.715,4,0.715,Happy Days,Bobby Darin - Wya?
51,150706,0.715,0.526,0.774,0.0,5,0.4370000000000001,-1.692,1,0.0459,131.715,4,0.715,Happy Days,Bobby Darin - Lately
52,139320,0.172,0.535,0.579,0.0,8,0.0936,-6.1560000000000015,1,0.0529,75.75,4,0.743,All Out 50s,Del Shannon - Morrissey
52,136946,0.297,0.562,0.414,0.0,7,0.848,-9.984,1,0.0293,143.27,4,0.961,All Out 50s,Paul Anka - Yeah Right
57,110653,0.478,0.463,0.747,0.0,10,0.232,-7.559,1,0.0704,159.661,4,0.861,All Out 50s,Jerry Lee Lewis - Aahhyeahh
61,150866,0.698,0.491,0.431,0.0,1,0.124,-12.257,1,0.0609,82.443,4,0.6609999999999999,All Out 50s,Bobby Vee - tell me that you miss me
51,159288,0.872,0.5,0.377,0.0,7,0.332,-5.895,1,0.0319,114.055,3,0.607,All Out 50s,The Platters - Accusations
58,130320,0.0519,0.532,0.961,0.905,10,0.0738,-4.056,1,0.0522,90.647,4,0.753,All Out 50s,The Champs - Infatuated
49,136426,0.662,0.603,0.755,1.91e-05,3,0.0764,-6.396,1,0.038,136.373,4,0.967,All Out 50s,Connie Francis - hammer
51,135773,0.7659999999999999,0.584,0.743,0.0,8,0.319,-7.039,0,0.0463,132.747,4,0.815,All Out 50s,Neil Sedaka - Look at Me Now
56,138973,0.617,0.439,0.458,6.02e-05,1,0.121,-9.906,1,0.0675,174.14700000000005,4,0.866,All Out 50s,Frankie Lymon & The Teenagers - You Think You Know Me
56,138973,0.617,0.439,0.458,6.02e-05,1,0.121,-9.906,1,0.0675,174.14700000000005,4,0.866,All Out 50s,Frankie Lymon & The Teenagers - Us Ft. Lil Peep & Lil Tracy
56,138973,0.617,0.439,0.458,6.02e-05,1,0.121,-9.906,1,0.0675,174.14700000000005,4,0.866,Happy Days,Frankie Lymon & The Teenagers - Faygo Dreams
56,138973,0.617,0.439,0.458,6.02e-05,1,0.121,-9.906,1,0.0675,174.14700000000005,4,0.866,Happy Days,Frankie Lymon & The Teenagers - Spotlight
13,126960,0.787,0.516,0.809,0.000331,0,0.303,-6.419,1,0.0545,75.09899999999998,4,0.939,All Out 50s,Ritchie Valens - Off The Gas (feat. Lil Skies)
20,162293,0.7,0.579,0.557,0.0,5,0.121,-9.332,0,0.0406,129.369,4,0.611,All Out 50s,The Del-Vikings - See Me Trying
43,160467,0.784,0.66,0.511,0.0,5,0.117,-10.016,0,0.047,127.603,4,0.545,All Out 50s,The Del-Vikings - P.S Fuck You Cunt (feat. Lil Peep)
20,162293,0.7,0.579,0.557,0.0,5,0.121,-9.332,0,0.0406,129.369,4,0.611,Doo-Wop Dee Doo,The Del-Vikings - 4 Gold Chains - (feat. Clams Casino)
43,160467,0.784,0.66,0.511,0.0,5,0.117,-10.016,0,0.047,127.603,4,0.545,Doo-Wop Dee Doo,The Del-Vikings - Scar
12,156893,0.7170000000000001,0.212,0.334,0.0056,6,0.0936,-12.196,1,0.0308,141.071,4,0.638,All Out 50s,The Skyliners - Everything
12,156893,0.7170000000000001,0.212,0.334,0.0056,6,0.0936,-12.196,1,0.0308,141.071,4,0.638,All Out 50s,The Skyliners - Absolute in Doubt
12,156893,0.7170000000000001,0.212,0.334,0.0056,6,0.0936,-12.196,1,0.0308,141.071,4,0.638,Doo-Wop Dee Doo,The Skyliners - How You Feel
12,156893,0.7170000000000001,0.212,0.334,0.0056,6,0.0936,-12.196,1,0.0308,141.071,4,0.638,Doo-Wop Dee Doo,The Skyliners - Lean Wit Me
61,172400,0.8320000000000001,0.377,0.626,6.459999999999997e-05,0,0.188,-9.662,1,0.033,161.468,4,0.6779999999999999,All Out 50s,Jerry Lee Lewis - Sometimes I Tell Myself I'm Fine
53,172026,0.716,0.728,0.679,3.65e-05,5,0.0901,-5.78,1,0.0262,101.601,4,0.8690000000000001,All Out 50s,Johnny Cash - Problems
53,172026,0.716,0.728,0.679,3.65e-05,5,0.0901,-5.78,1,0.0262,101.601,4,0.8690000000000001,All Out 50s,Johnny Cash - Live or Die
53,172026,0.716,0.728,0.679,3.65e-05,5,0.0901,-5.78,1,0.0262,101.601,4,0.8690000000000001,Country's Greatest Hits_  The '50s,Johnny Cash - Xanny Bars 222
53,172026,0.716,0.728,0.679,3.65e-05,5,0.0901,-5.78,1,0.0262,101.601,4,0.8690000000000001,Country's Greatest Hits_  The '50s,Johnny Cash - Benz Truck (гелик)
11,117666,0.246,0.622,0.645,0.000116,4,0.0894,-11.847,1,0.0567,175.84,4,0.863,All Out 50s,Eddie Cochran - I Can't Feel
57,112200,0.8109999999999999,0.71,0.7120000000000001,0.0,7,0.109,-6.299,1,0.0515,128.75799999999998,4,0.911,All Out 50s,The Clovers - Look Like
57,112200,0.8109999999999999,0.71,0.7120000000000001,0.0,7,0.109,-6.299,1,0.0515,128.75799999999998,4,0.911,All Out 50s,The Clovers - Awful Things
57,112200,0.8109999999999999,0.71,0.7120000000000001,0.0,7,0.109,-6.299,1,0.0515,128.75799999999998,4,0.911,Doo-Wop Dee Doo,The Clovers - Long Gone (Save Me From This Hell)
57,112200,0.8109999999999999,0.71,0.7120000000000001,0.0,7,0.109,-6.299,1,0.0515,128.75799999999998,4,0.911,Doo-Wop Dee Doo,The Clovers - Fuck With Nobody
57,162093,0.389,0.6779999999999999,0.6829999999999999,0.0,5,0.135,-5.417999999999998,1,0.16699999999999998,85.969,4,0.8420000000000001,All Out 50s,Jackie Wilson - U Said
11,173026,0.915,0.574,0.25,0.0,4,0.146,-10.307,0,0.0276,96.74,4,0.443,All Out 50s,Sam Cooke - Rnrn
13,129213,0.62,0.561,0.677,0.585,6,0.297,-11.36,1,0.0482,153.19,4,0.698,All Out 50s,The Diamonds - One Kiss (with Dua Lipa)
56,158306,0.7959999999999999,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382,All Out 50s,Tennessee Ernie Ford - DDU-DU DDU-DU
33,177626,0.618,0.7979999999999999,0.312,0.0,11,0.14400000000000002,-16.142,0,0.075,135.395,4,0.388,All Out 50s,Tennessee Ernie Ford - breathin
56,158306,0.7959999999999999,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382,All Out 50s,Tennessee Ernie Ford - Without Me
56,158306,0.7959999999999999,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382,Country's Greatest Hits_  The '40's,Merle Travis - Better Now
33,177626,0.618,0.7979999999999999,0.312,0.0,11,0.14400000000000002,-16.142,0,0.075,135.395,4,0.388,Country's Greatest Hits_  The '40's,Merle Travis - Kiss and Make Up
56,158306,0.7959999999999999,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382,Country's Greatest Hits_  The '40's,"Merle Travis - Taki Taki (with Selena Gomez, Ozuna & Cardi B)"
56,158306,0.7959999999999999,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382,Country's Greatest Hits_  The '50s,Tennessee Ernie Ford - 1999
33,177626,0.618,0.7979999999999999,0.312,0.0,11,0.14400000000000002,-16.142,0,0.075,135.395,4,0.388,Country's Greatest Hits_  The '50s,Tennessee Ernie Ford - Girls Like You (feat. Cardi B)
56,158306,0.7959999999999999,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382,Country's Greatest Hits_  The '50s,Tennessee Ernie Ford - Woman Like Me (feat. Nicki Minaj)
14,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962,All Out 50s,"Little Richard - Thunderclouds (with Sia, Diplo & Labrinth)"
60,143426,0.574,0.58,0.444,0.0,0,0.0463,-10.056,0,0.0724,185.156,4,0.963,All Out 50s,Little Richard - Level Up
14,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962,All Out 50s,Little Richard - Happier
14,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962,Feelin' Good,Little Richard - Delicate
60,143426,0.574,0.58,0.444,0.0,0,0.0463,-10.056,0,0.0724,185.156,4,0.963,Feelin' Good,Little Richard - Work
14,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962,Feelin' Good,Little Richard - 7/11
14,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962,ThrowbackThursday,Little Richard - All For You
60,143426,0.574,0.58,0.444,0.0,0,0.0463,-10.056,0,0.0724,185.156,4,0.963,ThrowbackThursday,Little Richard - I Like Me Better
14,146640,0.782,0.532,0.591,0.0,0,0.0647,-3.81,0,0.0591,184.4,4,0.962,ThrowbackThursday,Little Richard - As If It's Your Last
49,123000,0.238,0.741,0.6659999999999999,0.0,2,0.312,-6.877999999999999,1,0.0326,93.686,4,0.941,All Out 50s,The Everly Brothers - Electricity (with Dua Lipa)
58,143440,0.8490000000000001,0.479,0.506,2.69e-05,11,0.25,-8.175,1,0.0272,136.662,3,0.83,All Out 50s,Fats Domino - 2002
16,138986,0.5710000000000001,0.484,0.6809999999999999,2.98e-06,10,0.454,-8.539,1,0.458,198.87,4,0.521,All Out 50s,The Monotones - Swish Swish
16,138986,0.5710000000000001,0.484,0.6809999999999999,2.98e-06,10,0.454,-8.539,1,0.458,198.87,4,0.521,All Out 50s,The Monotones - no tears left to cry
16,138986,0.5710000000000001,0.484,0.6809999999999999,2.98e-06,10,0.454,-8.539,1,0.458,198.87,4,0.521,The Birth of Rhythm & Blues,The Monotones - Sweet but Psycho
16,138986,0.5710000000000001,0.484,0.6809999999999999,2.98e-06,10,0.454,-8.539,1,0.458,198.87,4,0.521,The Birth of Rhythm & Blues,The Monotones - Better
69,223760,0.452,0.585,0.247,8.85e-06,1,0.107,-12.612,1,0.04,127.15,4,0.591,All Out 50s,Frank Sinatra - Want To
61,188466,0.6629999999999999,0.505,0.155,0.0,10,0.101,-12.959,1,0.0336,79.221,4,0.463,All Out 50s,Dean Martin - BOOMBAYAH
47,135773,0.743,0.271,0.56,0.0,5,0.203,-8.915,1,0.0349,168.423,4,0.78,All Out 50s,The Regents - I Like It
55,164346,0.596,0.591,0.5820000000000001,0.0,7,0.784,-4.5539999999999985,1,0.129,137.221,4,0.906,All Out 50s,Jackie Wilson - Back To You
18,217626,0.858,0.753,0.407,7.07e-06,6,0.0968,-10.386,0,0.0711,118.314,4,0.522,All Out 50s,Nina Simone - Youngblood
61,160226,0.4370000000000001,0.565,0.962,0.0,8,0.056,-2.9810000000000003,1,0.064,148.808,4,0.906,All Out 50s,Ray Charles - lovely (with Khalid)
50,160373,0.655,0.375,0.318,0.000198,9,0.422,-9.923,0,0.0423,76.638,4,0.358,All Out 50s,The Spaniels - Promises (with Sam Smith)
51,149093,0.643,0.674,0.371,0.0,1,0.0419,-16.429000000000002,1,0.0626,93.834,4,0.941,All Out 50s,LaVern Baker - Rise
44,139733,0.171,0.772,0.672,1.22e-05,9,0.359,-6.653,1,0.0373,125.227,4,0.6940000000000001,All Out 50s,Johnny Kidd & The Pirates - IDGAF - Initial Talk Remix
54,139280,0.158,0.5589999999999999,0.78,6.89e-06,9,0.0793,-6.597,1,0.0328,98.661,4,0.964,All Out 50s,Ricky Nelson - This Feeling
51,169706,0.652,0.625,0.425,0.000525,7,0.124,-9.962,1,0.0359,80.024,4,0.8290000000000001,All Out 50s,The Silhouettes - Creep On Me
51,169706,0.652,0.625,0.425,0.000525,7,0.124,-9.962,1,0.0359,80.024,4,0.8290000000000001,All Out 50s,The Silhouettes - Beautiful (feat. Camila Cabello)
51,169706,0.652,0.625,0.425,0.000525,7,0.124,-9.962,1,0.0359,80.024,4,0.8290000000000001,Doo-Wop Dee Doo,The Silhouettes - Tints (feat. Kendrick Lamar)
51,169706,0.652,0.625,0.425,0.000525,7,0.124,-9.962,1,0.0359,80.024,4,0.8290000000000001,Doo-Wop Dee Doo,The Silhouettes - All I Am
51,142906,0.7240000000000001,0.547,0.523,0.0,9,0.103,-9.176,1,0.0572,169.59799999999996,4,0.89,All Out 50s,The Everly Brothers - Never Forget You
60,142906,0.7240000000000001,0.547,0.523,0.0,9,0.103,-9.176,1,0.0572,169.59799999999996,4,0.89,All Out 50s,The Everly Brothers - Lost In Japan - Remix
51,142906,0.7240000000000001,0.547,0.523,0.0,9,0.103,-9.176,1,0.0572,169.59799999999996,4,0.89,Country's Greatest Hits_  The '50s,The Everly Brothers - Whatchamacallit (feat. Chris Brown)
60,142906,0.7240000000000001,0.547,0.523,0.0,9,0.103,-9.176,1,0.0572,169.59799999999996,4,0.89,Country's Greatest Hits_  The '50s,The Everly Brothers - Eastside (with Halsey & Khalid)
52,165360,0.313,0.664,0.7020000000000001,2.06e-06,10,0.369,-11.841,0,0.0671,156.987,4,0.737,All Out 50s,Bill Haley & His Comets - Raise Your Glass
10,118333,0.304,0.419,0.449,3.48e-06,2,0.0725,-9.946,1,0.0533,76.322,4,0.7559999999999999,All Out 50s,Johnny Burnette - New Rules - Initial Talk Remix
48,172160,0.92,0.61,0.5329999999999999,0.531,10,0.13,-7.324,0,0.0368,124.29,4,0.8420000000000001,All Out 50s,Buster Brown - I Wanna Know (feat. Bea Miller)
47,157206,0.421,0.607,0.561,0.0,9,0.298,-10.099,1,0.0425,127.638,3,0.841,All Out 50s,Gene Vincent & His Blue Caps - She Don't (feat. Ty Dolla $Ign)
50,156306,0.414,0.593,0.537,0.0,9,0.147,-10.906,1,0.0444,126.071,4,0.843,All Out 50s,Gene Vincent & His Blue Caps - wRoNg
47,157206,0.421,0.607,0.561,0.0,9,0.298,-10.099,1,0.0425,127.638,3,0.841,Country's Greatest Hits_  The '50s,Gene Vincent & His Blue Caps - Missing U
50,156306,0.414,0.593,0.537,0.0,9,0.147,-10.906,1,0.0444,126.071,4,0.843,Country's Greatest Hits_  The '50s,Gene Vincent & His Blue Caps - The Middle
10,128573,0.8690000000000001,0.504,0.525,0.0,10,0.0894,-7.636,1,0.0455,83.734,4,0.927,All Out 50s,Elvis Presley - My My My!
43,121760,0.358,0.417,0.732,0.0,0,0.701,-10.841,1,0.171,199.58,4,0.662,All Out 50s,Joey Dee & The Starliters - Body
45,158546,0.936,0.35700000000000004,0.269,8.98e-05,3,0.428,-9.981,1,0.0272,57.304,4,0.221,All Out 50s,The Platters - Stay (with Alessia Cara)
45,179466,0.603,0.5820000000000001,0.517,0.0,5,0.302,-9.325,1,0.0367,83.682,4,0.833,All Out 50s,Frankie Lymon & The Teenagers - Forever Young
52,152000,0.907,0.657,0.297,6.7e-06,9,0.129,-15.140999999999998,1,0.0324,148.357,4,0.647,All Out 50s,Buddy Holly - Dimple
11,144066,0.8190000000000001,0.605,0.845,0.000267,6,0.253,-8.672,0,0.0596,75.322,4,0.965,All Out 50s,Fats Domino - Light On
52,146053,0.607,0.758,0.557,0.000218,5,0.193,-10.106,1,0.0453,140.795,4,0.887,All Out 50s,Lee Dorsey - Dance To This (feat. Ariana Grande)
49,165866,0.91,0.32299999999999995,0.273,0.0,5,0.1,-10.152,1,0.0355,194.882,3,0.547,All Out 50s,The Five Satins - Sucker Punch
44,133093,0.757,0.6829999999999999,0.7070000000000001,6.33e-06,11,0.14400000000000002,-8.415,0,0.092,89.61,4,0.6779999999999999,All Out 50s,Buddy Knox - Why Her Not Me
48,180093,0.6890000000000001,0.544,0.459,0.0,3,0.0346,-8.068999999999999,1,0.0524,99.175,4,0.85,All Out 50s,Louis Prima - Cowboy
43,130360,0.905,0.574,0.588,0.0,2,0.114,-8.101,0,0.0543,131.368,4,0.942,All Out 50s,Ronnie Hawkins - Don't Let Me Down
24,153124,0.725,0.6990000000000001,0.892,0.0,0,0.453,-5.152,1,0.0732,120.593,4,0.968,All Out 50s,Ronnie Hawkins - CRZY
43,130360,0.905,0.574,0.588,0.0,2,0.114,-8.101,0,0.0543,131.368,4,0.942,The Birth of Rhythm & Blues,Young Jessie - Tyler
24,153124,0.725,0.6990000000000001,0.892,0.0,0,0.453,-5.152,1,0.0732,120.593,4,0.968,The Birth of Rhythm & Blues,Young Jessie - Trust My Lonely
58,138640,0.909,0.5539999999999999,0.18600000000000005,0.00144,1,0.11,-15.845999999999998,1,0.0379,81.181,3,0.2,All Out 50s,Jim Reeves - Amor Prohibido
58,138640,0.909,0.5539999999999999,0.18600000000000005,0.00144,1,0.11,-15.845999999999998,1,0.0379,81.181,3,0.2,All Out 50s,Jim Reeves - Como Te Extrano
58,138640,0.909,0.5539999999999999,0.18600000000000005,0.00144,1,0.11,-15.845999999999998,1,0.0379,81.181,3,0.2,Country's Greatest Hits_  The '60s,Jim Reeves - Tonta
58,138640,0.909,0.5539999999999999,0.18600000000000005,0.00144,1,0.11,-15.845999999999998,1,0.0379,81.181,3,0.2,Country's Greatest Hits_  The '60s,Jim Reeves - Un Millon de Rosas
10,183573,0.957,0.468,0.171,3.74e-05,5,0.142,-10.905,1,0.0303,86.525,3,0.35700000000000004,All Out 50s,Patti Page - Desvelado
31,174106,0.742,0.562,0.255,0.0,0,0.138,-10.255999999999998,1,0.031,114.008,4,0.501,All Out 50s,Patti Page - La Llama
10,183573,0.957,0.468,0.171,3.74e-05,5,0.142,-10.905,1,0.0303,86.525,3,0.35700000000000004,Country's Greatest Hits_  The '40's,Roy Acuff - Ayer Y Hoy
31,174106,0.742,0.562,0.255,0.0,0,0.138,-10.255999999999998,1,0.031,114.008,4,0.501,Country's Greatest Hits_  The '40's,Roy Acuff - Y Te Lo Pido
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,All Out 60s,Marvin Gaye - El Chico Del Apartamento 512
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,All Out 60s,Marvin Gaye - ¿Y Todo Para Qué?
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,All Out 60s,Marvin Gaye - Estúpido Romántico
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,Body & Soul,Marvin Gaye - Ahora Qué Hago Sin Ti
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,Body & Soul,Marvin Gaye - Obsesión
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,Body & Soul,Marvin Gaye - Se Murio De Amor
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,Happy Days,"Marvin Gaye - Te Quiero, Te Amo"
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,Happy Days,Marvin Gaye - Le Pediré
41,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,Happy Days,Marvin Gaye - Borrachera
23,223440,0.0365,0.726,0.8809999999999999,0.0352,2,0.172,-6.971,1,0.0332,136.327,4,0.926,All Out 60s,The Rolling Stones - Nuestra Canción
71,269906,0.000334,0.316,0.484,0.00445,9,0.0912,-9.11,0,0.0308,117.363,3,0.299,All Out 60s,The Animals - Yo Te Voy A Amar
73,269906,0.000334,0.316,0.484,0.00445,9,0.0912,-9.11,0,0.0308,117.363,3,0.299,All Out 60s,The Animals - Fotos Y Recuerdos
71,269906,0.000334,0.316,0.484,0.00445,9,0.0912,-9.11,0,0.0308,117.363,3,0.299,Alternative 60s,The Animals - Amigo Mío
73,269906,0.000334,0.316,0.484,0.00445,9,0.0912,-9.11,0,0.0308,117.363,3,0.299,Alternative 60s,The Animals - Lágrimas
21,178120,0.545,0.6,0.546,0.0,0,0.5589999999999999,-5.714,1,0.0691,104.451,4,0.598,All Out 60s,The Temptations - Quién Iba A Pensar
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,All Out 60s,The Temptations - Me Duele Estar Solo
15,176066,0.37,0.5920000000000001,0.512,0.0,7,0.243,-6.27,1,0.0427,104.826,4,0.565,All Out 60s,The Temptations - Eres Mi Todo
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,All Out 60s,The Temptations - Maldito Amor
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,All Out 60s,The Temptations - Como La Flor
21,178120,0.545,0.6,0.546,0.0,0,0.5589999999999999,-5.714,1,0.0691,104.451,4,0.598,Feelin' Good,The Temptations - Eres Mi Droga
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Feelin' Good,The Temptations - Son Tus Miradas
15,176066,0.37,0.5920000000000001,0.512,0.0,7,0.243,-6.27,1,0.0427,104.826,4,0.565,Feelin' Good,The Temptations - Vuelvo
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Feelin' Good,The Temptations - Que Me Lleven Canciones
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Feelin' Good,The Temptations - Si Una Vez
21,178120,0.545,0.6,0.546,0.0,0,0.5589999999999999,-5.714,1,0.0691,104.451,4,0.598,Happy Days,The Temptations - Amor Querido
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Happy Days,The Temptations - Me Vuelvo A Enamorar
15,176066,0.37,0.5920000000000001,0.512,0.0,7,0.243,-6.27,1,0.0427,104.826,4,0.565,Happy Days,The Temptations - Enseñame
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Happy Days,The Temptations - No Te Olvidaré
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Happy Days,The Temptations - La Ronera
21,178120,0.545,0.6,0.546,0.0,0,0.5589999999999999,-5.714,1,0.0691,104.451,4,0.598,Have a Great Day!,The Temptations - Por Favor Corazon
80,165000,0.625,0.579,0.419,0.0,0,0.0981,-10.72,1,0.0346,104.564,4,0.6729999999999999,Have a Great Day!,The Temptations - Qué Será?
